,Method,beta_factor,field_gradient,mean_mag,init
0,block_mf,0.29286445646252357,1.0,0.001952555041877469,rand
0,block_mf,0.29286445646252357,1.0,0.001952730567763666,rand
0,block_mf,0.29286445646252357,1.0,0.001952725705708806,rand
0,block_mf,0.29286445646252357,1.0,0.0019527319954178158,rand
0,block_mf,0.29286445646252357,1.0,0.0019526199446103668,rand
0,block_mf,0.29286445646252357,1.0,0.0019527225801864642,rand
0,block_mf,0.29286445646252357,1.0,0.0019523929486124133,rand
0,block_mf,0.29286445646252357,1.0,0.0019525137702922914,rand
0,block_mf,0.29286445646252357,1.0,0.001952738867254484,rand
0,block_mf,0.29286445646252357,1.0,0.001952847779215561,rand
0,block_mf,0.29286445646252357,1.0,0.001952576371776257,rand
0,block_mf,0.29286445646252357,1.0,0.001952700098559196,rand
0,block_mf,0.29286445646252357,1.0,0.0019527423763356759,rand
0,block_mf,0.29286445646252357,1.0,0.001952750497483652,rand
0,block_mf,0.29286445646252357,1.0,0.0019526999762572046,rand
0,block_mf,0.29286445646252357,1.0,0.001952731662310564,rand
0,block_mf,0.29286445646252357,1.0,0.0019525662840436853,rand
0,block_mf,0.29286445646252357,1.0,0.001952543096548307,rand
0,block_mf,0.29286445646252357,1.0,0.0019523024351280633,rand
0,block_mf,0.29286445646252357,1.0,0.0019526233094021325,rand
0,block_mf,0.29286445646252357,1.0,0.0019526629392477217,rand
0,block_mf,0.29286445646252357,1.0,0.0019527109988361868,rand
0,block_mf,0.29286445646252357,1.0,0.001953192039115927,rand
0,block_mf,0.29286445646252357,1.0,0.0019525693964989527,rand
0,block_mf,0.29286445646252357,1.0,0.0019521559182094509,rand
0,block_mf,0.29286445646252357,1.0,0.0019527117918973894,rand
0,block_mf,0.29286445646252357,1.0,0.0019527703130758668,rand
0,block_mf,0.29286445646252357,1.0,0.001952590910734934,rand
0,block_mf,0.29286445646252357,1.0,0.0019527084628199287,rand
0,block_mf,0.29286445646252357,1.0,0.0019525625770583966,rand
0,block_mf,0.29286445646252357,1.0,0.0019525859882968113,rand
0,block_mf,0.29286445646252357,1.0,0.00195276404444301,rand
0,block_mf,0.29286445646252357,1.0,0.001952610843410652,rand
0,block_mf,0.29286445646252357,1.0,0.001952687123885764,rand
0,block_mf,0.29286445646252357,1.0,0.0019526082042126244,rand
0,block_mf,0.29286445646252357,1.0,0.0019525676515836031,rand
0,block_mf,0.29286445646252357,1.0,0.0019528312065074443,rand
0,block_mf,0.29286445646252357,1.0,0.0019521895174244134,rand
0,block_mf,0.29286445646252357,1.0,0.0019527692636412367,rand
0,block_mf,0.29286445646252357,1.0,0.0019527181055823356,rand
0,block_mf,0.29286445646252357,1.0,0.0019526949867435368,rand
0,block_mf,0.29286445646252357,1.0,0.0019526269151010378,rand
0,block_mf,0.29286445646252357,1.0,0.0019525168625418295,rand
0,block_mf,0.29286445646252357,1.0,0.0019524643123895334,rand
0,block_mf,0.29286445646252357,1.0,0.0019527133139083522,rand
0,block_mf,0.29286445646252357,1.0,0.0019511125711076242,rand
0,block_mf,0.29286445646252357,1.0,0.0019525702088425505,rand
0,block_mf,0.29286445646252357,1.0,0.0019519230568086794,rand
0,block_mf,0.29286445646252357,1.0,0.0019529991019839113,rand
0,block_mf,0.29286445646252357,1.0,0.001952553303530116,rand
0,block_mf,0.29286445646252357,1.0,0.0019527237788832092,rand
0,block_mf,0.29286445646252357,1.0,0.0019526045587392284,rand
0,block_mf,0.29286445646252357,1.0,0.0019527068123140925,rand
0,block_mf,0.29286445646252357,1.0,0.0019527316429879104,rand
0,block_mf,0.29286445646252357,1.0,0.0019519110326006845,rand
0,block_mf,0.29286445646252357,1.0,0.001952754799797622,rand
0,block_mf,0.29286445646252357,1.0,0.0019527226319691242,rand
0,block_mf,0.29286445646252357,1.0,0.0019535929268585093,rand
0,block_mf,0.29286445646252357,1.0,0.0019525971754397083,rand
0,block_mf,0.29286445646252357,1.0,0.0019526480059680342,rand
0,block_mf,0.29286445646252357,1.0,0.0019526758833099287,rand
0,block_mf,0.29286445646252357,1.0,0.0019526989929093492,rand
0,block_mf,0.29286445646252357,1.0,0.0019525473351996517,rand
0,block_mf,0.29286445646252357,1.0,0.0019527156738712707,rand
0,block_mf,0.29286445646252357,1.0,0.0019527507584907108,rand
0,block_mf,0.29286445646252357,1.0,0.0019528066214557754,rand
0,block_mf,0.29286445646252357,1.0,0.0019527902870769332,rand
0,block_mf,0.29286445646252357,1.0,0.0019525359435773504,rand
0,block_mf,0.29286445646252357,1.0,0.0019527992819238125,rand
0,block_mf,0.29286445646252357,1.0,0.0019529068240207931,rand
0,block_mf,0.29286445646252357,1.0,0.0019527571688674132,rand
0,block_mf,0.29286445646252357,1.0,0.0019525688991196887,rand
0,block_mf,0.29286445646252357,1.0,0.0019526242592343623,rand
0,block_mf,0.29286445646252357,1.0,0.0019525320377894095,rand
0,block_mf,0.29286445646252357,1.0,0.0019526762415865797,rand
0,block_mf,0.29286445646252357,1.0,0.0019525100308676719,rand
0,block_mf,0.29286445646252357,1.0,0.001952802598024576,rand
0,block_mf,0.29286445646252357,1.0,0.001952451616449554,rand
0,MC_simulations,0.29286445646252357,1.0,0.011962774660266379,+VE
0,MC_simulations,0.29286445646252357,1.0,-0.005769346224055169,-VE
0,full_mf,0.3831186849557287,1.0,0.002611630165833423,+VE
0,full_mf,0.3831186849557287,1.0,0.0026108551280183225,-VE
0,block_mf,0.3831186849557287,1.0,0.002574727389908536,rand
0,block_mf,0.3831186849557287,1.0,0.0025737817000352804,rand
0,block_mf,0.3831186849557287,1.0,0.0025744075941882766,rand
0,block_mf,0.3831186849557287,1.0,0.002574068443817688,rand
0,block_mf,0.3831186849557287,1.0,0.002574354978729189,rand
0,block_mf,0.3831186849557287,1.0,0.0025740007912440047,rand
0,block_mf,0.3831186849557287,1.0,0.002573547279788881,rand
0,block_mf,0.3831186849557287,1.0,0.002573756209265829,rand
0,block_mf,0.3831186849557287,1.0,0.0025741221983234044,rand
0,block_mf,0.3831186849557287,1.0,0.0025741793894194826,rand
0,block_mf,0.3831186849557287,1.0,0.0025741278763171506,rand
0,block_mf,0.3831186849557287,1.0,0.002574514329756353,rand
0,block_mf,0.3831186849557287,1.0,0.0025733935593864827,rand
0,block_mf,0.3831186849557287,1.0,0.002573779234529852,rand
0,block_mf,0.3831186849557287,1.0,0.002573589459459832,rand
0,block_mf,0.3831186849557287,1.0,0.0025738726200194664,rand
0,block_mf,0.3831186849557287,1.0,0.002573562806119376,rand
0,block_mf,0.3831186849557287,1.0,0.002573623966995671,rand
0,block_mf,0.3831186849557287,1.0,0.002574309893783638,rand
0,block_mf,0.3831186849557287,1.0,0.002574204681908935,rand
0,block_mf,0.3831186849557287,1.0,0.0025741197376739355,rand
0,block_mf,0.3831186849557287,1.0,0.002571296963045686,rand
0,block_mf,0.3831186849557287,1.0,0.0025741733257703533,rand
0,block_mf,0.3831186849557287,1.0,0.002574316064252228,rand
0,block_mf,0.3831186849557287,1.0,0.0025736728359869523,rand
0,block_mf,0.3831186849557287,1.0,0.002574165076215342,rand
0,block_mf,0.3831186849557287,1.0,0.0025734451147283155,rand
0,block_mf,0.3831186849557287,1.0,0.0025740782803911517,rand
0,block_mf,0.3831186849557287,1.0,0.002574622326273268,rand
0,block_mf,0.3831186849557287,1.0,0.002574220340828442,rand
0,block_mf,0.3831186849557287,1.0,0.002574425989434328,rand
0,block_mf,0.3831186849557287,1.0,0.002575581434388683,rand
0,block_mf,0.3831186849557287,1.0,0.0025738812081295918,rand
0,block_mf,0.3831186849557287,1.0,0.0025736743540112745,rand
0,block_mf,0.3831186849557287,1.0,0.0025733626797087997,rand
0,block_mf,0.3831186849557287,1.0,0.0025744321807804472,rand
0,block_mf,0.3831186849557287,1.0,0.0025742911259162287,rand
0,block_mf,0.3831186849557287,1.0,0.002574036938719083,rand
0,block_mf,0.3831186849557287,1.0,0.0025744082141221313,rand
0,block_mf,0.3831186849557287,1.0,0.0025737711187282866,rand
0,block_mf,0.3831186849557287,1.0,0.0025737562651211828,rand
0,block_mf,0.3831186849557287,1.0,0.00257570693245436,rand
0,block_mf,0.3831186849557287,1.0,0.0025740046489301067,rand
0,block_mf,0.3831186849557287,1.0,0.002573573295846997,rand
0,block_mf,0.3831186849557287,1.0,0.002574241448575383,rand
0,block_mf,0.3831186849557287,1.0,0.002573709716041493,rand
0,block_mf,0.3831186849557287,1.0,0.0025738002572263906,rand
0,block_mf,0.3831186849557287,1.0,0.002574007402592043,rand
0,block_mf,0.3831186849557287,1.0,0.002575123729949654,rand
0,block_mf,0.3831186849557287,1.0,0.0025738338280856614,rand
0,block_mf,0.3831186849557287,1.0,0.0025733368370801394,rand
0,block_mf,0.3831186849557287,1.0,0.0025738991771489315,rand
0,block_mf,0.3831186849557287,1.0,0.0025742244796702137,rand
0,block_mf,0.3831186849557287,1.0,0.0025718741690402133,rand
0,block_mf,0.3831186849557287,1.0,0.0025742384009205346,rand
0,block_mf,0.3831186849557287,1.0,0.002573939932029895,rand
0,block_mf,0.3831186849557287,1.0,0.002573807723587986,rand
0,block_mf,0.3831186849557287,1.0,0.0025742051195927094,rand
0,block_mf,0.3831186849557287,1.0,0.002574479739530124,rand
0,block_mf,0.3831186849557287,1.0,0.002573907742199175,rand
0,block_mf,0.3831186849557287,1.0,0.0025740215543245,rand
0,block_mf,0.3831186849557287,1.0,0.002573704981466143,rand
0,block_mf,0.3831186849557287,1.0,0.0025744266221933666,rand
0,block_mf,0.3831186849557287,1.0,0.0025744955164160367,rand
0,block_mf,0.3831186849557287,1.0,0.0025739239672037772,rand
0,block_mf,0.3831186849557287,1.0,0.002574025719947023,rand
0,block_mf,0.3831186849557287,1.0,0.002574251621646573,rand
0,block_mf,0.3831186849557287,1.0,0.0025740522990725344,rand
0,block_mf,0.3831186849557287,1.0,0.002573842414068431,rand
0,block_mf,0.3831186849557287,1.0,0.002574836915413574,rand
0,block_mf,0.3831186849557287,1.0,0.0025739222504411923,rand
0,block_mf,0.3831186849557287,1.0,0.0025736711415234167,rand
0,block_mf,0.3831186849557287,1.0,0.0025737121589585305,rand
0,block_mf,0.3831186849557287,1.0,0.002574201028650623,rand
0,block_mf,0.3831186849557287,1.0,0.002574236931969408,rand
0,block_mf,0.3831186849557287,1.0,0.0025737053588356816,rand
0,block_mf,0.3831186849557287,1.0,0.0025742254778531423,rand
0,block_mf,0.3831186849557287,1.0,0.0025737178366749486,rand
0,block_mf,0.3831186849557287,1.0,0.002573785660542025,rand
0,block_mf,0.3831186849557287,1.0,0.0025740727892871328,rand
0,block_mf,0.3831186849557287,1.0,0.0025720694598107114,rand
0,block_mf,0.3831186849557287,1.0,0.0025741554779794506,rand
0,block_mf,0.3831186849557287,1.0,0.002574210920915513,rand
0,block_mf,0.3831186849557287,1.0,0.0025742906391044845,rand
0,block_mf,0.3831186849557287,1.0,0.0025736424900211674,rand
0,block_mf,0.3831186849557287,1.0,0.0025743508812070535,rand
0,block_mf,0.3831186849557287,1.0,0.0025733844750383313,rand
0,block_mf,0.3831186849557287,1.0,0.002574146003234616,rand
0,block_mf,0.3831186849557287,1.0,0.002573685827992151,rand
0,block_mf,0.3831186849557287,1.0,0.0025741919052516063,rand
0,block_mf,0.3831186849557287,1.0,0.0025734540854134044,rand
0,block_mf,0.3831186849557287,1.0,0.0025739025449663176,rand
0,block_mf,0.3831186849557287,1.0,0.0025740136620039248,rand
0,block_mf,0.3831186849557287,1.0,0.002573809197069825,rand
0,block_mf,0.3831186849557287,1.0,0.002573856646936449,rand
0,block_mf,0.3831186849557287,1.0,0.0025741673643967533,rand
0,block_mf,0.3831186849557287,1.0,0.002573500063416199,rand
0,block_mf,0.3831186849557287,1.0,0.002574005914393801,rand
0,block_mf,0.3831186849557287,1.0,0.0025740336808920497,rand
0,block_mf,0.3831186849557287,1.0,0.002574194194690954,rand
0,MC_simulations,0.3831186849557287,1.0,0.001960935704144412,+VE
0,MC_simulations,0.3831186849557287,1.0,-1.7929822189169097e-05,-VE
0,full_mf,0.5011872336272722,1.0,0.003480998919035467,+VE
0,full_mf,0.5011872336272722,1.0,0.0034781039733302183,-VE
0,block_mf,0.5011872336272722,1.0,0.003399607091810816,rand
0,block_mf,0.5011872336272722,1.0,0.0033989973474943527,rand
0,block_mf,0.5011872336272722,1.0,0.0033993435944752667,rand
0,block_mf,0.5011872336272722,1.0,0.00340223015178617,rand
0,block_mf,0.5011872336272722,1.0,0.0033996462317309223,rand
0,block_mf,0.5011872336272722,1.0,0.0033988474761913376,rand
0,block_mf,0.5011872336272722,1.0,0.0034005149186339717,rand
0,block_mf,0.5011872336272722,1.0,0.0033996375862214113,rand
0,block_mf,0.5011872336272722,1.0,0.0033995601561213097,rand
0,block_mf,0.5011872336272722,1.0,0.0033999700732771513,rand
0,block_mf,0.5011872336272722,1.0,0.0033987048836618254,rand
0,block_mf,0.5011872336272722,1.0,0.0033998654039091606,rand
0,block_mf,0.5011872336272722,1.0,0.0034008637811518416,rand
0,block_mf,0.5011872336272722,1.0,0.003399403061891914,rand
0,block_mf,0.5011872336272722,1.0,0.003399586104935105,rand
0,block_mf,0.5011872336272722,1.0,0.003400231136546127,rand
0,block_mf,0.5011872336272722,1.0,0.003400224827977276,rand
0,block_mf,0.5011872336272722,1.0,0.0033999367859334747,rand
0,block_mf,0.5011872336272722,1.0,0.003399494290438768,rand
0,block_mf,0.5011872336272722,1.0,0.0034005931369991225,rand
0,block_mf,0.5011872336272722,1.0,0.003399838981926667,rand
0,block_mf,0.5011872336272722,1.0,0.0033996151956216213,rand
0,block_mf,0.5011872336272722,1.0,0.0034001819431954687,rand
0,block_mf,0.5011872336272722,1.0,0.0033998723850929224,rand
0,block_mf,0.5011872336272722,1.0,0.0034007239572464766,rand
0,block_mf,0.5011872336272722,1.0,0.003399181714106177,rand
0,block_mf,0.5011872336272722,1.0,0.0033996144889463674,rand
0,block_mf,0.5011872336272722,1.0,0.003400006483929138,rand
0,block_mf,0.5011872336272722,1.0,0.0034002276426253466,rand
0,block_mf,0.5011872336272722,1.0,0.0033993941534342645,rand
0,block_mf,0.5011872336272722,1.0,0.0033987927248951585,rand
0,block_mf,0.5011872336272722,1.0,0.003400591327234174,rand
0,block_mf,0.5011872336272722,1.0,0.0033991417127282215,rand
0,block_mf,0.5011872336272722,1.0,0.0034000670570327016,rand
0,block_mf,0.5011872336272722,1.0,0.00339915685015789,rand
0,block_mf,0.5011872336272722,1.0,0.0034002620706348346,rand
0,block_mf,0.5011872336272722,1.0,0.00339961081997839,rand
0,block_mf,0.5011872336272722,1.0,0.0033998813733226918,rand
0,block_mf,0.5011872336272722,1.0,0.0033995538247283217,rand
0,block_mf,0.5011872336272722,1.0,0.0033998125830276968,rand
0,block_mf,0.5011872336272722,1.0,0.00339921062944615,rand
0,block_mf,0.5011872336272722,1.0,0.0034002786463393523,rand
0,block_mf,0.5011872336272722,1.0,0.0034006402562173745,rand
0,block_mf,0.5011872336272722,1.0,0.003400415289331835,rand
0,block_mf,0.5011872336272722,1.0,0.0033998443182041934,rand
0,block_mf,0.5011872336272722,1.0,0.0033995072258354484,rand
0,block_mf,0.5011872336272722,1.0,0.003399639055028963,rand
0,block_mf,0.5011872336272722,1.0,0.003399646196501787,rand
0,block_mf,0.5011872336272722,1.0,0.0034000844683213295,rand
0,block_mf,0.5011872336272722,1.0,0.003399788223784373,rand
0,block_mf,0.5011872336272722,1.0,0.0033990583699443876,rand
0,block_mf,0.5011872336272722,1.0,0.0033992445478868653,rand
0,block_mf,0.5011872336272722,1.0,0.0033992492904583293,rand
0,block_mf,0.5011872336272722,1.0,0.0033992178414825026,rand
0,block_mf,0.5011872336272722,1.0,0.0033993863160799213,rand
0,block_mf,0.5011872336272722,1.0,0.0033998641595609246,rand
0,block_mf,0.5011872336272722,1.0,0.0034007126910811486,rand
0,block_mf,0.5011872336272722,1.0,0.0034001422558788135,rand
0,block_mf,0.5011872336272722,1.0,0.0034004047841768186,rand
0,block_mf,0.5011872336272722,1.0,0.0033995541641918745,rand
0,block_mf,0.5011872336272722,1.0,0.0033999560326781622,rand
0,block_mf,0.5011872336272722,1.0,0.003400606337965197,rand
0,block_mf,0.5011872336272722,1.0,0.0033998889001077746,rand
0,block_mf,0.5011872336272722,1.0,0.0034041141415230357,rand
0,block_mf,0.5011872336272722,1.0,0.0034004220807068376,rand
0,block_mf,0.5011872336272722,1.0,0.0033998214332345953,rand
0,block_mf,0.5011872336272722,1.0,0.003400587734871467,rand
0,block_mf,0.5011872336272722,1.0,0.003398233127488829,rand
0,block_mf,0.5011872336272722,1.0,0.0033996220141689544,rand
0,block_mf,0.5011872336272722,1.0,0.0033995383126147606,rand
0,block_mf,0.5011872336272722,1.0,0.0033995736778253665,rand
0,block_mf,0.5011872336272722,1.0,0.0034007405246898157,rand
0,block_mf,0.5011872336272722,1.0,0.0033999325698035746,rand
0,block_mf,0.5011872336272722,1.0,0.0034000017342183638,rand
0,block_mf,0.5011872336272722,1.0,0.003399624658152635,rand
0,block_mf,0.5011872336272722,1.0,0.00339993018191286,rand
0,block_mf,0.5011872336272722,1.0,0.0033989396023100587,rand
0,block_mf,0.5011872336272722,1.0,0.0034001722642012923,rand
0,block_mf,0.5011872336272722,1.0,0.0033996236088366673,rand
0,block_mf,0.5011872336272722,1.0,0.003399611219289737,rand
0,block_mf,0.5011872336272722,1.0,0.003399539054347065,rand
0,block_mf,0.5011872336272722,1.0,0.003399510541538851,rand
0,block_mf,0.5011872336272722,1.0,0.003398949065427941,rand
0,block_mf,0.5011872336272722,1.0,0.0034002695388443025,rand
0,block_mf,0.5011872336272722,1.0,0.0033995910895923223,rand
0,block_mf,0.5011872336272722,1.0,0.0033995471067194507,rand
0,block_mf,0.5011872336272722,1.0,0.003399622402068761,rand
0,block_mf,0.5011872336272722,1.0,0.0034001213774315,rand
0,block_mf,0.5011872336272722,1.0,0.0033986880485496773,rand
0,block_mf,0.5011872336272722,1.0,0.0033998718279786384,rand
0,block_mf,0.5011872336272722,1.0,0.0033988539358668366,rand
0,block_mf,0.5011872336272722,1.0,0.003400316964622543,rand
0,block_mf,0.5011872336272722,1.0,0.003400419222381503,rand
0,block_mf,0.5011872336272722,1.0,0.003399663848465965,rand
0,block_mf,0.5011872336272722,1.0,0.0033996311853297305,rand
0,block_mf,0.5011872336272722,1.0,0.0033998942603133886,rand
0,block_mf,0.5011872336272722,1.0,0.00339964893418205,rand
0,block_mf,0.5011872336272722,1.0,0.0033996398674476804,rand
0,block_mf,0.5011872336272722,1.0,0.0034006052048136328,rand
0,block_mf,0.5011872336272722,1.0,0.003399920813195299,rand
0,MC_simulations,0.5011872336272722,1.0,0.008960874856331553,+VE
0,MC_simulations,0.5011872336272722,1.0,0.015682827395037523,-VE
0,full_mf,0.6556418494179787,1.0,0.004688633276871922,+VE
0,full_mf,0.6556418494179787,1.0,0.004676967264839023,-VE
0,block_mf,0.6556418494179787,1.0,0.00450073157391263,rand
0,block_mf,0.6556418494179787,1.0,0.004499550948586528,rand
0,block_mf,0.6556418494179787,1.0,0.004500121794695111,rand
0,block_mf,0.6556418494179787,1.0,0.004499893736568042,rand
0,block_mf,0.6556418494179787,1.0,0.004499284630321527,rand
0,block_mf,0.6556418494179787,1.0,0.004499441218440445,rand
0,block_mf,0.6556418494179787,1.0,0.004499829714698369,rand
0,block_mf,0.6556418494179787,1.0,0.0045001996613002904,rand
0,block_mf,0.6556418494179787,1.0,0.004501101249564267,rand
0,block_mf,0.6556418494179787,1.0,0.0044998182897100815,rand
0,block_mf,0.6556418494179787,1.0,0.004500813459113835,rand
0,block_mf,0.6556418494179787,1.0,0.004499591908006656,rand
0,block_mf,0.6556418494179787,1.0,0.004500676799972078,rand
0,block_mf,0.6556418494179787,1.0,0.004499654646620288,rand
0,block_mf,0.6556418494179787,1.0,0.004501305316357617,rand
0,block_mf,0.6556418494179787,1.0,0.004500857303444554,rand
0,block_mf,0.6556418494179787,1.0,0.004499362179147124,rand
0,block_mf,0.6556418494179787,1.0,0.004502943732336062,rand
0,block_mf,0.6556418494179787,1.0,0.004500884525291795,rand
0,block_mf,0.6556418494179787,1.0,0.0045002604777787825,rand
0,block_mf,0.6556418494179787,1.0,0.0045006886204520076,rand
0,block_mf,0.6556418494179787,1.0,0.004500042462859021,rand
0,block_mf,0.6556418494179787,1.0,0.004501519686981067,rand
0,block_mf,0.6556418494179787,1.0,0.004500901548373497,rand
0,block_mf,0.6556418494179787,1.0,0.004500748219241703,rand
0,block_mf,0.6556418494179787,1.0,0.004499903446974115,rand
0,block_mf,0.6556418494179787,1.0,0.004500989908529448,rand
0,block_mf,0.6556418494179787,1.0,0.004500050840718404,rand
0,block_mf,0.6556418494179787,1.0,0.004499280327325874,rand
